Các trường trung học phổ thông trên địa bàn tỉnh tổ chức triển khai có hiệu quả nội dung giảng dạy võ cổ truyền Bình Định trong trường học.,Rim trương hok phô thông tơ apung teh cham tinh tô chưk pơm 'lưng nô̆i yung bơ tho bjo kô truyên 'Binh Đĭnh ăn rim trương hok.,Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
Các lĩnh vực văn hoá - xã hội có nhiều chuyển biến tích cực,Rim tôdrong văn hoa – xa hội đei hơ hơ blih lơng,Kon Tum\Văn bản phát thanh\TT-CS bai 03.xlsx,,
"Các huyện, thành phố tùy vào điều kiện thực tế tổ chức Lễ phát động Tháng hành động năm 2017 trong thời gian từ ngày 10/11 đến ngày 15/11/2017, thị xã","Rim tơ ring, thĭ xa, thanh phô̆ tuy lơm điêu kiê̆n thưk tê̆ tô chưk Lê phat đô̆ng khĕi hanh đô̆ng xơ năm 2017 lơm pơ yan đưn năr 10/11 truh năr 15/11/2017",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Từng bước đáp ứng yu cầu nhiệm vụ bảo vệ an ninh chính trị, thị trấn, trật tự an toàn xã hội ngay trên từng địa bàn xã","Rim tơdrong tôguêm tơdrong jư vei an ninh chinh tri, trât tư an toan xa hôi lơ̆m rim tôring xa, thi trân",Kon Tum\Văn bản phát thanh\TT-CS bai 02.xlsx,,
"Hàng năm, cân đối kinh phí trong dự toán được giao để phục vụ công tác dạy ngoại khóa võ cổ truyền Bình Định cho các trường trung học phổ thông trên địa bàn tỉnh.","Rim xơ năm, kân đô̆i jên lơm yư̆ toăn đĕi pơ jao wă phuk vŭ drong pơ tâ̆p ngoăi khŏa bjo kô truyên 'Binh Đĭnh ăn rim trương trung hok phô thông tơ apung teh tinh",Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
"Các ban, UBND xã triển khai thực hiện các giải pháp phát triển kinh tế - xã hội, cơng tác xây dựng Đảng, ngành, xây dựng chính quyền và vận động quần chúng được tăng cường, đoàn thể tham mựu giúp đảng ủy","Rim ‘ban, nganh, đoan thê pơđam ‘bơl đon tơguêm đang uy, UBND xa pơnhroh pơm rim tơdrong pơjing kinh tê xa hôi, tơdrong tơjung pơm đang, tơjung pơm khul pơgơr păng krao akŏm nă ma đei pơm",Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
Nhọn hai đầu Phỉnh ở giữa?,Ruỗch ti sũng Kotững tõk bõk?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Nắm lấy tóc, phóc lên lưng?",Rôp pô sõk gok pal kơ dũ?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Nắm tóc cho được, ngồi lên lưng (người ta)?",Rôp sõk tởp đẽi gok oẽi pal kơ dũ?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Nắm tóc kéo đầu (người ta)
Thế mà “chim” không có?",Rôp sõk vech hlech ako Mălei lo ưh kơ đẽi?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Nắm tóc kéo đầu (người ta)?,Rôp sõk vech hlẽch ako?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Mỗi khi kéo lũ làng đi săn bắn, chú sóc, chẳng chia cho ai một sợi lông., hổ báo, nai, tất cả lão đều lấy sạch, tới con lớn như hươu, được từ con nhỏ như chú thỏ","Rĭm 'nhăk kon pơlei bô̆k lua đei lu kon kiĕk iĕ thoi tơpai, kraih, kon kiek tih thoi jĭl juei, kla 'bok Rơh iŏk pơđí, bĭ đei hơxong ăn kơ bu sa trŏ mă tŏ 'mroih.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Mỗi tuần lên nương một lần,Rĭm gieng tŏk tơmir ming măng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Ngày ngày Rít và Đam Tròng thường làm lưới đi kiếm cá ăn.,Rĭm năr Hrĭt păng Dăm Trong bơ̆ năk bô̆k chă ka.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ngày ngày, con đi đánh bẫy chim kiếm thức ăn nuôi mẹ., mẹ đi tìm củ nuôi con","Rĭm năr mĕ bô̆k chă 'lona ŭnh, wă rong kon,gah kon bô̆k đăk hơkap, pơnah sem wă cha tơ'băng sa rong mĕ.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Và cứ như thế, chiều nào về, hai mẹ con nghèo khổ ấy cũng thấy cơm nước đã dọn sẵn sàng.","Rĭm năr thoi noh, kơxơ̆ mă yơ duh thoi noh.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Mỗi ngày ăn ba bữa,Rĭm năr xŏng pêng măng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
"Ngược lại, nàng Xơ-ri ngày ngày chãm tới ngó rẫy nương của Hrit.",Rĭm năr yang Sơ-ri wei năng mir Hrĭt.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Hàng nãm vào tháng 11 âm lịch, hạnh phúc., người làng Plei Klêch làm lễ tạ ơn trời đất đã ban Nước giọt cho họ, để họ có cuộc sống an lành","Rĭm sơnăm lâm khei 11 kiơ̆ măt khei, đe pơlei Klĕch pơm gieng tih wă bơnê kơ plĕnh teh sang 'nhăk ăn kơ kăn hăp đak hơdrâm, wă kăn hăp đei tơdrong erih sơnêp păng sô̆ sŏm.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
HRok vốn chậm chạp nên hai con cọp cuối cùng đã thoát và trốn vào rừng sâu.,Rŏk bĭ hơmau koh pơlôch kơ'na'bar to Kla sang kơdâu ôn tơ bri.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
HRok vốn chậm chạp.,"Rŏk jĭ bơngai kêp rơnêp, gah Set jĭ bơngai hơbal hơbech, pran jăng kơ'na Set chă đon bơtho Rŏk 'nhăk bre hăp bô̆k pơlôch Kla.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Im lặng không phải là cách để bảo vệ nạn nhân bị xâm hại,Rơ heng theng ưh kơ xi pơm wa weiwer bỏ ngai trọ xâm hại,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Lưng dưới nước, bụng trên núi?","Rống tơ đak, klak tơ kông?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Ăn là mửa, ăn là mửa?","Sa bơih lă, sa bơih lă?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Ăn đồ của người ta ít Bị đau thân mình thì nhiều?,Sa khong đe tõ xẽ Mă lẽ pũjĩ hlăm?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Một ngày nọ ông Rơh đánh trống kêu hết dàn làng đến nhà Rông.,Sa ki ta mïnh pôm palei mà noh dei mïnh 'nu 'bok krà mât hàp jï Rah.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ăn núi nảy, ỉa núi nọ?",Sa kông anoh ĩch kông to?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Ăn nhiều bướu cổ Không ăn không sao?,Sa lơ jing trõk Gõk đẽch anoh khi?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Ăn một trà lại một Ăn hai trà lại hai?,"Sa mĩnh pôm tơvih mĩnh pôm
Sa bar tõ pôm tơvih bar tõ?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Ăn đằng mồm, ỉa đằng miệng?",Sa trong bâr Ich duh trong bâr?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Ăn gốc, ăn ngọn, đoạn giữa làm giống?","Sa tơm, sa vêch, adrẽch tơbok?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"gác lên dàn bếp để dành ăn suốt mùa này sang mùa khác., lão sả thịt phơi khô, ăn chẳng hết",Sa ưh kơ đĭ hăp hơxâk pơkro tơ hơdra 'măn sa kơneng dâng pơyan âu früh pơyan to.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ăn, ăn (rồi) khóc?","Sa, sa, hmoi?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"và cô gái là tiên., Đã chứng kiến tận mắt dòng nước và cô gái nên già làng nghĩ đó là dòng nước thần tiên ban tặng cho làng","Sang 'bôh tĭl păng măt thong đak păng 'bok hơdruh, kơ'na kră pơlei tơcheng âu jĭ thong dak yang pơhnong ăn kơ pơlei kăn hăp, gah 'bok hơdruh jĭ yang.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Con chim chích thăng cuộc đi tìm vũng nước uống và chui xuống biên mât.,Sem Rech jơnei bô̆k chă hơnih đei đak păng chur mut làm trôm hiong hloi.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Chim tìm pây(2), bạn thân của chim.","Sem chă Pâi, Pâi jĭ bôl juăt sem.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Cái gì mả:,Sem jă kiơ:,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì chảy mãi không hết?,Sem kiơ ior (ro) ưh kơ tôch?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cái gì cao cao, ban đêm sáng nhiều?","Sem kiơ kơjung kơjung, kơ măng hơdah lơ?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Chim gì đi đâu cũng khai tên mình ra?,Sem kiơ năm tỡyơ kũng akhan kơ măt kơdih?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cái gì không bao giờ bỏ người ta khi đi ra đường?,Sem kiơ pă tơpleh mưh bơngai nơ năm kơ trong?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cải gi mà cỏ hai chân,"Sem kiơ, bar tỏ jâng",Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx,,
Cái gì mà ai nấy đều yêu?,"Sem kiơ, bu bu kũng amêm kơ hăp?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cái gi mà chân cứ bước qua cây là nôn?,"Sem kiơ, jơng (jâng) kơđang kơ gơng vôk hăk?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Con gỉ, càng to càng nhỏ?","Sem kiơ, kang jẽ kang tih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cái gì, đi đâu ỉa đó?","Sem kiơ, năm hơto, ich hơto?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cái gì đây:,Sem kiơ:,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Chân đạp cây Tay cầm trái Răng nó ăn?,"Sem kiơ:
Jởng juở along Ti chẽp plei Sơnẽnh hăp sa?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì hai cánh bay xa?,"Sem kiờ, bar tõ pơnar par ataih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gỉ chuyên hút máu người ta?,Sem kiở chă hiep pham bơingai?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cái gì cửa to một, cửa nhỏ hai?","Sem kiở, măng tih mĩnh tõ, măng tẽng bar tõ?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì đi mà không có chân?,"Sem kiở, năm ưh kơ đẽi jỡng?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì kêu nhiều (vào) buổi sáng?,Sem kiỡ asi geng pơgê?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì hay kêu ban đêm?,Sem kiỡ juăt kuốl kơ măng,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cái gỉ có hình bóng (người)?,Sem kiỡ kleng ngôi?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cái gì mà có hai chân Ta muốn nó đi nhanh, nó đi chậm?, nó đi nhanh Ta muốn nó đi chậm","Sem kiỡ, bar tõ jâng
Gô mơng kơ bân ameh năm kuăng jơ hâp (hăp) năm kuăng Gô mơng kơ bân ameh năm tơreh jơ hâp (hăp) năm tơreh?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Con gì đi hai chân, lâu lâu (mới) đi bổn chàn?","Sem kiỡ, bar tõ jâng, đunh đunh năm puăn tỏ jảng?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"(đầu) không có tóc Nó ngồi trong nhà nhưng mà lại sáng?, Cái gì tròn tròn, trắng trắng","Sem kiỡ, dơbõng dơbỗng, mỏng mồng kơ đẽi sõk Hâp oẽi bât lăm hăm hăn pla?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con gì nhảy lên bờ kêu rồi lao xuống nước?,"Sem kiỡ, pẽnh tỡ kông asi kơtah tỡ đak?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cái gì chạy theo mặt trời mà ta lại mang nó trên tay?,"Sem kiỡ, tơdrong măt nar, bân vei tở ti?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thịt nhiều ăn không hết,"Sem lơ, sa pă kẽ",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Chim sẻ,Sem rĕk,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
"HSet bảo HRok đi kiếm củi chất thành đống lớn trước hang, rồi đốt lửa.","Set athei Rŏk bô̆k chă 'long ŭnh păng tơguh mă lơ ah 'bâr hơlŭng, klaih noh soh.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"HSet bình tĩnh chém từng con một, lŭ cọp lần lượt chết dưới mŭi dao của HSet.","Set gô răp prâng đe hăp, Kla măyơ lech duh lôch kơ ti Set pơlôch.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"ói đằng miệng?, Ăn đằng mồm",Song trong bâr Hăk duh trong bâr?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Sram không đi học nữa,Sram pă đei bôk hok boih,Kon Tum\Bảng đặt câu.xlsx,,
Sram có một đứa em nhỏ,Sram đei minh nu oh iẽ,Kon Tum\Bảng đặt câu.xlsx,,
Suik học giáo lý,Suik hok giáo lý,Kon Tum\Bảng đặt câu.xlsx,,
"Hai cô vâng lời, đi theo chị.","Săng bre hăp wât 'mans jơh ĭmg wŭng hloi, 'long tơkâl năng rơdŭng rơdăng bre hăp jang năng bĭ mom sieh.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Tức giận, bọn chúng vung gươm định vằm nát sọ Tam-cứ-tróc, mà tóc tai chú vẫn nguyên vẹn như không., nhưng gươm bổ xuống sọ chú chỉ nghe tiếng choang choang, rồi lửa tóe ra","Sĭk mĭl boih, hkul lĭnh wât đao prâng wă chơchoh kâl Kĭt drok kơtâng kheng kheng ŭnh lech 'blêt 'blat mă sŏk, kâl hăp oei 'lâng thoi đêl.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Quá giận, người ấy mới nhảy xuống vơ gậy mà đánh; cả bọn bỏ chạy mỗi tóp mỗi ngả.","Sĭk mĭl pơgră, jur tơ teh iŏk 'long druh tôh kăn hăp, đĭ bôl kơdâu tơklah tơkleng.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Sở Lao động - Thương binh và Xã hội,Sơ Lao đô̆ng - Thương 'binh păng xa hô̆i,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Sở Tài chính,Sơ Tai chĭnh,Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
"Sở Thông tin và Truyền thông Chủ trì, phối hợp với Sở Lao động - Thương binh và Xã hội hướng dẫn các cơ quan thông tin đại chúng trên địa bàn tỉnh","Sơ Thông tin păng Truyên thông Chu tri, phô̆i hơp păng Sơ Lao đô̆ng - Thương 'binh păng Xa hô̆i bơ tho rim kơ koan thông tin đăi chung kiơ apung teh cham tinh",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Sở Văn hóa và Thể thao,Sơ Văn hŏa păng Thê thao,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Sở Văn hóa, Thể thao và Du lịch","Sơ Văn hŏa, Thê thao păng Yu lich",Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
"Sở Y tế chủ trì, phối hợp triển khai Chiến lược Dân số - Sức khỏe sinh sản giai đoạn 2011 - 2020","Sơ Y tê̆ chu tri, phô̆i hơp triên khai chiê̆n lươk yân sô̆ - jăng pran drong rơ neh yai đoăn 2011 - 2020",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Sở Giáo dục và Đào tạo,Sơ Yao yuk păng Đao tăo,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Sở Giáo dục và Đào tạo,Sơ Yăo yuk păng Đao tăo,Kon Tum\Văn bản phát thanh\VH-TT bai 08.xlsx,,
"Sở Giáo dục và Đào tạo có trách nhiệm rà soát, quyết định hoàn trả ngân sách tỉnh theo quy định., tổng hợp gửi Sở Tài chính để trình UBND tỉnh xem xét","Sơ Yăo yuk păng Đao tăo đĕ trach nhiê̆m ra soat, tông hơp gưi Sơ Tai chĭnh trinh UBND tinh năng xù, kuyêt đĭnh tơ wih ngân sach tinh kiơ̆ 'boi kuy đî̆nh",Kon Tum\Văn bản phát thanh\VH-TT bai 06.xlsx,,
"Năm 2019, huyện Vĩnh Thạnh phối hợp tổ chức được nhiều buổi tuyên truyền, tuyển chọn lao động đi làm việc trong nước và xuất khẩu lao động ở nước ngoài thu hút nhiều người tham gia tìm hiểu., tư vấn","Sơ năm 2019, huyện vĩnh thạnh pơm a tum tổ chức đeu lơ năr pơ tâng, tư vấn, chă iok bơ ngai jang lơm the đak păng xuất khẩu bơ ngai jang tơ teh đak a gah thu hút lơ bơ ngai hya chă năng",Kon Tum\Văn bản phát thanh\TT-CS bai 04.xlsx,,
"Năm 2019, chỉ đạo thực hiện các mục tiêu, cụ thể:, nhiệm vụ đạt hiệu quả, Đảng ủy thị trấn tập trung lãnh đạo","Sơ năm 2019đảng ủy thị trấn tập trung pơ gơr, chỉ đạo pơm dôm mục tiêu, xơ nong đei hiệu quả, cụ thể:",Kon Tum\Văn bản phát thanh\TT-CS bai 04.xlsx,,
Năm nay tôi sẽ đi Sài Gòn,Sơ năm âu ing gô tơ Sai Gòn,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
"Sở Tài chính hướng dẫn, kiểm tra việc sử dụng kinh phí triển khai các hoạt động trong Tháng hành động theo quy định","Sơ tai chĭnh, bơ tho, kiêm tra gah to dra kinh phĭ triên khai rim hoat đô̆ng lơm khĕi hanh đô̆ng 'boi kiơ kuy đĭnh",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Năm ấy thần Nước và thần Lửa, thần Núi và thần Rừng giận nhau vì thần tối cao là Bót Cây-tây chia phàn cúng quải cho họ được hưởng không đồng đều.","Sơnăm noh yang Đak păng yang ŭnh, yang Kông păng yang Bri tơmĭl dih băl, kơlih yang tơm jĭ yang Kâi Dâi hơxong tơmam soi kơ kăn hăp bĭ hơtŏ.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Răng trắng như là gỉ?,Sơnẽnh kok thoi kiơ?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thuở xưa, rừng núi Kon Tum trập trùng cao ngất.","Sơ̆ ki sơ̆ kach, bri kông Kon Turn, kơmrâng it ing.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ngày xưa làng Plei Klêch còn là một khu rừng hoang vắng, chim muông, nhà thưa thớt, và những động vật hoang dã nhỏ bé sống gần gŭi với người.","Sơ̆ ki tơ pơlei Klĕch tơm 'long oei kơmrâns, hnam duh hôi hôi đĕch, sem pơrem, păng kon kiĕk bri brah hơrih tơjĕ păns kon bơnsai.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Thuở xưa có một anh tên là Hrơ, giàu có và quyền thể, muốn kiếm cớ bắt về làm tôi tớ cho mình., thấy một người nghèo khổ tên là Hrit","Sơ̆ ki, del mĭnh 'nu tơdăm hơkâu hăp Hrơ, pơdrŏng păng đei kơdrưh, 'bôh mĭnh 'nu hin dơnuh hơkâu hăp Hrĭt, wă chă trong rôp hăp pơm đĭch mơnă ăn kơ hăp.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ngày xưa, gần làng PLei Klêch có một hang cọp rất lớn.","Sơ̆ ki, jĕ plei Klech đei mĭnh pôm hơlŭng Kla tih.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Ngày xưa, có hai mẹ con nhà nọ nghèo khổ nhất làng.","Sơ̆ ki, lâm ŭnh hnam mă noh đei 'bar 'nu mĕ kon ŭnh hnam hin dơnuh mă mônh lâm pơlei.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Nhà kia có mười cô con gái, đặt tên theo thứ tự:","Sơ̆, đe pơră ŭnh hnam mă noh đei mĭnh jĭt 'nu kon dră kăn.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Cô gái xinh đẹp
Vuốt má thì khóc Đụng người thỉ cắn Nàng ta là ai?",Sư adruh guăng rõ Pel bõ hăp nhâm Trõ akâu sư kăp Sư anei jở bu?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
ngâm nước?,Sư lôch huch đak?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Năm 2019, chỉ đạo thực hiện nhiệm vụ quốc phòng, quân sự địa phương, Đảng ủy Quân sự huyện Vĩnh Thạnh đã thực hiện tốt chức năng tham mưu trong lãnh đạo","TUV, Bí thư Huyện ủy, kiêm Bí thư Đảng ủy Quân sự huyện",Kon Tum\Văn bản phát thanh\TT-CS bai 05.xlsx,,
"-     Ôi chao thưa bà, bà già quá rồi sao còn đi tới đây ?","Tacheng thoi noh 'Bok bôk jang palï pàng de tadàm lâm taring wà nâng bu jang pa'nam, jang pran, lâm noh dei 'bar 'nu tadàm ma 'Bok raih noh jï Nek pàng Ne.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Thấm thoát nàng đã đến tuổi lẩy chồng.,Tam tơyơ Bia sang hơdruh truh sơnăm iŏk klo.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Có ai đi chưa ?,Tam đei bu bô̆k,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Thỏ lên được rồi vội chạy vào làng kêu mấy người đi săn ra bắn chết cọp.,Tapai hloh nâng halung boih taluh kadâu wih ta palei para ka de mu ma ga bôk lua nam ta halung panah palôch 'bok Kla.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Tập trung giải quyết những vấn đề tồn tại, bức xúc trong thực tế về bạo lực đối với phụ nữ và trẻ em gái ở địa phương","Tâp trung bŏ Jang dôm tỉ drong tôn tăi, 'bưk xuk lơm thưk tê̆ gah 'băo lưk kơ đe kon dră kăn păng đe hyoh kon dră kăn oĕi kiơ cham plĕi",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Tăng cường xã hội hóa các hoạt động truyền thông,Tă kương xa hô̆i hŏa rim drong hoat đô̆ng truyên thông,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Đất chết đã trở thành đất sống.,Teh kro jing teh rơ muân.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Gõ to hơn,Teng deh loi,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
Gõ nhè nhẹ,Teng hơda,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
Gõ lại,Teng hơdrăp,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
Nằm màn,Tep păng kơ mŭng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Nằm màn,Tep đei Kơmŭng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
"dơ lỗ chổng khu, Ông sấm kêu rầm",Ter kơ bok Glaih jơ hêt kunh krel.,Kon Tum\Câu đố\Cau do Bahnar - Trang 258 - Trang 264.xlsx,,
"Sấm nổ như không, mông cứ chồng?","Ter kơ bok Glaih, tơhuit tơkuy krẽl?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Tham dự lớp có 28 học viên là nông dân trong nhóm cùng sở thích trồng rau an toàn,Tham dư̆ lơp hơk đei 28 nă jĭ hôi viên nông dân lơm kơtum adrin tơdrong wă pơtăm hla nhĕt an toan,Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
"Tham gia nhóm, bà con nông dân sẽ được Dự án rau an toàn tỉnh Bình Định hỗ trợ đào tạo, chứng nhận tiêu chuẩn VietGAP, hướng dẫn kỷ thuật sản xuất các loại rau, hỗ trợ kết nối với thị trường tiêu thụ sản phẩm","Tham gia kơtum, nă ma đei Dư̆ an hla nhĕt an toan tinh Binh đinh tơ gŭm pơtâp, bơ tho khan kơkach choh jang rim loai hla nhĕt, chư̆g nhân tiêu chuân ViêtGAP, tơ gŭm kêt nôi păng thi trư̆ơng tiêu thu pơm lĕch",Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
Tham mưu UBND tỉnh tổ chức Hội nghị tổng kết 10 năm thì hành Luật Bình đẳng giới theo kế hoạch (Tùy theo điều kiện thực tế),Tham mưu UBND tinh tô chưk Hô̆i nghĭ tông kêt 10 xơ năm thi hanh Luâ̆t 'Binh đăng yơ̆i tĭa kê̆ hoach (kiơ kơ tơdrong dâng ay),Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Tham mưu UBND tỉnh tổ chức Lễ phát động Tháng hành động năm 2017 của tỉnh vào ngày 14/11/2017,Tham mưu UBND tinh tô chưk Lê phat đô̆ng Khĕi hanh đô̆ng xơ năm 2017 dĭ tinh lơm năr 14/11/2017,Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
"Tham mưu UBND tỉnh tổ chức: Lễ phát động Tháng hành động vì bình đẳng giới và phòng, chống bạo lực trên cơ sở giới cấp tỉnh","Tham mưu UBND tinh tô chưk: Lê phat đô̆ng khĕi hanh đô̆ng khĕi hanh đô̆ng yua 'binh đăng yơ̆i păng phong, dât 'băo lưk kiơ kơ sơ yơ̆i kâp tinh",Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
Tham vấn về công tác bình đẳng giới và vì sự tiến bộ phụ nữ giai đoạn 2018 - 2020 (Tháng 12/2017),Tham vâ̆n lơm drong 'binh đăng yơ̆i păng yua sư̆ tiê̆n 'bô̆ kon dră kăn yai đoăn 2018 - 2020 (Khĕi 12/2017),Kon Tum\Văn bản phát thanh\VH-TT bai 05.xlsx,,
